id,name,generic_name,trade_name,synonym
20001747,Risperidone Oral Soln 1 mg/mL 30 mL [Risperdal],Risperidone,Risperdal,risperidone (INN)
20001748,Risperidone Tab 1 mg [Risperdal QUICKLET],Risperidone,Risperdal QUICKLET,risperidone (INN)
20001749,Risperidone Tab 2 mg [Risperdal QUICKLET],Risperidone,Risperdal QUICKLET,risperidone (INN)
20001750,Methylphenidate Tab 10 mg [Ritalin],Methylphenidate,Ritalin,"methylphenidate (INN, USAN)"
20001751,Clonazepam Tab 2 mg [Rivotril],Clonazepam,Rivotril,clonazepam (INN)
20001752,Clonazepam Tab 0.5 mg [Rivotril],Clonazepam,Rivotril,clonazepam (INN)
20001753,Isotretinoin Cap 10 mg [Roaccutane],Isotretinoin,Roaccutane,isotretinoin (INN)
20001754,Isotretinoin Cap 20 mg [Roaccutane],Isotretinoin,Roaccutane,isotretinoin (INN)
20001755,Metronidazole Gel 0.75% 1 g [Robaz],Metronidazole,Robaz,"metronidazole (INN), เมโทรนิดาโซล (RDU)"
20001757,Ceftriaxone IV Inj 1 g [Rocephin],Ceftriaxone,Rocephin,ceftriaxone (INN)
20001758,Procaterol Syrup 5 mcg/mL 60 mL [Meptin],Procaterol,Meptin,procaterol (INN)
20001763,Flunitrazepam Tab 1 mg [Rohypnol],Flunitrazepam,Rohypnol,flunitrazepam (INN)
20001765,Codeine+Glyceryl guaiacolate Cap [Ropect] (รายการยาสำรอง),Codeine and Guaifenesin,Ropect,
20001767,Rowatinex EC Cap [Rowatinex],Anethole trithione,Rowatinex,
20001768,Roxithromycin Tab 150 mg [Roxtrocin],Roxithromycin,Roxtrocin,"roxithromycin (INN), ร๊อกซิโทรมัยซิน (RDU)"
20001769,Roxithromycin Tab 100 mg [Rothricin],Roxithromycin,Rothricin,"roxithromycin (INN), ร๊อกซิโทรมัยซิน (RDU)"
20001770,Roxithromycin Tab 150 mg [Rulid],Roxithromycin,Rulid,"roxithromycin (INN), ร๊อกซิโทรมัยซิน (RDU)"
20001772,Propafenone Tab 150 mg [Rytmonorm],Propafenone,Rytmonorm,propafenone (INN)
20001773,Vigabatrin Tab 500 mg [Sabril],Vigabatrin,Sabril,vigabatrin (INN)
20001774,Salbutamol Expectorant 1 mg/5 mL 60 mL [Salmol],Salbutamol and Guaifenesin,Salmol Expectorant,
20001775,Salbutamol Syrup 2 mg/5 mL 60 mL [Salmol],Salbutamol (Albuterol),Salmol,"salbutamol (INN), albuterol (USAN)"
20001776,Sulfasalazine EC Tab 500 mg [Salazopyrin EN],Sulfasalazine,Salazopyrin EN,sulfasalazine (INN)
20001778,Mesalazine EC Tab 500 mg [Salofalk],Mesalazine (Mesalamine),Salofalk,"mesalazine (INN, BAN), mesalamine (USAN)"
20001779,Salbutamol Inhaler 100 mcg 200 D [Buto-Asma],Salbutamol (Albuterol),Buto-Asma,"salbutamol (INN), albuterol (USAN)"
20001780,Mesalazine Enema 4 g [Salofalk],Mesalazine (Mesalamine),Salofalk,"mesalazine (INN, BAN), mesalamine (USAN)"
20001781,Salbutamol Nebule 2.5 mL [Asmasal SDU],Salbutamol (Albuterol),Asmasal SDU,"salbutamol (INN), albuterol (USAN)"
20001782,Salbutamol Inh Soln 20 mL [Venterol],Salbutamol (Albuterol),Venterol,"salbutamol (INN), albuterol (USAN)"
20001783,Mesalazine Rectal Suppo 500 mg [Salofalk],Mesalazine (Mesalamine),Salofalk,"mesalazine (INN, BAN), mesalamine (USAN)"
20001784,Octreotide Inj 0.1 mg/mL 1 mL [Sandostatin],Octreotide,Sandostatin,octreotide (INN)
20001785,Cyclosporin Inj 50 mg/mL [Sandimmun],Cyclosporine (Ciclosporine),Sandimmun,"ciclosporin (INN), cyclosporine"
20001786,Cyclosporin Soln 100 mg/mL 50 mL [Sandimmun Neoral],Cyclosporine (Ciclosporine),Sandimmun Neoral,"ciclosporin (INN), cyclosporine"
20001787,Cyclosporin Cap 100 mg [Sandimmun Neoral],Cyclosporine (Ciclosporine),Sandimmun Neoral,"ciclosporin (INN), cyclosporine"
20001788,Cyclosporin Cap  25 mg [Sandimmun Neoral],Cyclosporine (Ciclosporine),Sandimmun Neoral,"ciclosporin (INN), cyclosporine"
20001789,Paracetamol Syrup 120 mg/5 mL 60 mL [SaRa],Paracetamol (Acetaminophen),SaRa,"paracetamol (INN), acetaminophen (USAN), พาราเซตามอล (RDU)"
20001792,Flucortolone+Lidocaine Suppo (10 piece) [Scheriproct N],Flucortolone and Lidocaine,Scheriproct N,
20001796,Teprenone Cap 50 mg [Selbex],Teprenone,Selbex,teprenone (INN)
20001797,Selegiline Tab 5 mg [Sefmex],Selegiline,Sefmex,"selegiline (INN, USAN)"
20001798,Selenium sulfide Shampoo 2.5% 120 mL [Selsun],Selenium sulfide,Selsun,
20001800,Senna glycosides Tab 7.5 mg [Senokot],Senna glycosides (Sennosides),Senokot,sennosides
20001804,Nicergoline Tab 10 mg [Sermion],Nicergoline,Sermion,nicergoline (INN)
20001805,Paroxetine Tab 20 mg [Seroxat],Paroxetine,Seroxat,paroxetine (INN)
20001806,Quetiapine Tab 100 mg [Seroquel],Quetiapine,Seroquel,quetiapine (INN)
20001808,Quetiapine Tab  25 mg [Seroquel],Quetiapine,Seroquel,quetiapine (INN)
20001809,Salmeterol Evohaler 25 mcg 120 D [Serevent],Salmeterol,Serevent Evohaler,salmeterol (INN)
20001810,Salmeterol+Fluticasone Evohaler 120 D [Seretide 25/125],Fluticasone and Salmeterol,Seretide Evohaler,
20001811,Salmeterol+Fluticasone Evohaler 120 D [Seretide 25/250],Fluticasone and Salmeterol,Seretide Evohaler,
20001812,Salmeterol+Fluticasone Evohaler 120 D [Seretide 25/50],Fluticasone and Salmeterol,Seretide Evohaler,
20001813,Salmeterol+Fluticasone Accuhaler 60 D [Seretide 50/100],Fluticasone and Salmeterol,Seretide Accuhaler,
20001814,Salmeterol+Fluticasone Accuhaler 60 D [Seretide 50/250],Fluticasone and Salmeterol,Seretide Accuhaler,
20001815,Flunarizine Cap 5 mg [Sibelium],Flunarizine,Sibelium,flunarizine (INN)
20001816,Pramipexole Tab 1 mg [Sifrol],Pramipexole,Sifrol,pramipexole (INN)
20001817,Pramipexole Tab 0.25 mg [Sifrol],Pramipexole,Sifrol,pramipexole (INN)
20001819,Silymarin Tab  70 mg [Samarin],Silymarin,Samarin,
20001820,Silymarin Tab 140 mg [Samarin],Silymarin,Samarin,
20001821,Basiliximab Inj 20 mg [Simulect],Basiliximab,Simulect,basiliximab (INN)
20001822,Simethicone Drop 40 mg/0.6 mL 15 mL [Simecon],Simethicone,Simecon,"simeticone (INN, BAN), simethicone (USAN), activated dimethylpolysiloxane"
20001823,Similac LF Powder 375 g,"Cow's milk protein, lactose free formula",Similac Advance LF,
20001824,Similac NeoSure Powder 370 g,Post discharge formula,Similac NeoSure,
20001825,Triamcinolone Tab 4 mg [Simacort],Triamcinolone,Simacort,triamcinolone (INN)
20001828,Simvastatin Tab 40 mg [Bestatin],Simvastatin,Bestatin,"simvastatin (INN), ซิมวาสแตติน (RDU)"
20001829,Levodopa+Carbidopa Tab [Sinemet 100/25],Levodopa and Carbidopa,Sinemet,co-careldopa
20001830,Levodopa+Carbidopa Tab [Sinemet 250/25],Levodopa and Carbidopa,Sinemet,co-careldopa
20001832,Montelukast Tab 10 mg [Singulair],Montelukast,Singulair,montelukast (INN)
20001834,Montelukast Chewable Tab  5 mg [Singulair],Montelukast,Singulair,montelukast (INN)
20001835,Doxepin Cap 25 mg [Sinequan],Doxepin,Sinequan,doxepin (INN)
20001837,Tizanidine Tab 2 mg [Sirdalud],Tizanidine,Sirdalud,tizanidine (INN)
20001838,Azelaic acid Cream 20% 1 g [Skinoren],Azelaic acid,Skinoren,azelaic acid (INN)
20001839,Sodium bicarbonate Inj 7.5% 10 mL [Sodium Bicarbonate ATC],Sodium bicarbonate,Sodium Bicarbonate ATC,
20001841,Nitroprusside Inj 50 mg [Pruside],Nitroprusside,Pruside,
20001842,Sodium bicarbonate Tab 300 mg [Sodamint Frx],Sodium bicarbonate,Sodamint Frx,
20001844,Dexa+Framycetin+Gramicidin Eye/Ear D 8mL [Sofradex],"Dexamethasone,Framycetin and Gramicidin",Sofradex,
20001847,Methylprednisolone Inj 1 g [Solu-Medrol],Methylprednisolone,Solu-Medrol,methylprednisolone (INN)
20001848,Methylprednisolone Inj  125 mg [Solu-Medrol],Methylprednisolone,Solu-Medrol,methylprednisolone (INN)
20001849,Hydrocortisone Inj 100 mg [Solu-Cortef],Hydrocortisone,Solucortef,hydrocortisone (INN)
20001850,"Vitamins,Water soluble Inj [Soluvit N]",Vitamins (Water soluble),Soluvit N,
20001861,Spironolactone Tab 100 mg [Hyles],Spironolactone,Hyles,spironolactone (INN)
20001862,Spironolactone Tab  25 mg [Hyles],Spironolactone,Hyles,spironolactone (INN)
20001863,Tiotropium Cap 18 mcg (30 Cap) [Spiriva Handihaler Combo],Tiotropium,Spiriva,
20001866,Itraconazole Soln 10 mg/mL 150 mL [Sporal],Itraconazole,Sporal,itraconazole (INN)
20001867,Itraconazole Cap 100 mg [Sporal],Itraconazole,Sporal,itraconazole (INN)
20001868,Tianeptine Tab 12.5 mg [Stablon],Tianeptine,Stablon,tianeptine (INN)
20001869,Stavudine (d4T) Cap 15 mg [Stavir],Stavudine,Stavir,"stavudine (INN), d4T"
20001871,Stavudine (d4T) Cap 30 mg [Stavir],Stavudine,Stavir,"stavudine (INN), d4T"
20001877,Tretinoin Cream 0.025% 1 g [Stieva-A],Tretinoin,Stieva-A,tretinoin (INN)
20001879,Ciclopirox Shampoo 1.5% 150 mL [Stieprox],Ciclopirox,Stieprox,ciclopirox (INN)
20001881,Efavirenz Tab 600 mg [Stocrin],Efavirenz,Stocrin,"efavirenz (INN), EFV"
20001882,Efavirenz Tab 200 mg [Stocrin],Efavirenz,Stocrin,"efavirenz (INN), EFV"
20001883,"Streptokinase Inj 1,500,000 IU [Streptase]",Streptokinase,Streptase,streptokinase (INN)
20001889,Pseudoephedrine Syrup 30 mg/5 mL 60 mL,Pseudoephedrine,Pseudoephedrine HCl,pseudoephedrine (INN)
20001890,Pseudoephedrine Tab 60 mg [Pseudoephedrine],Pseudoephedrine,Pseudoephedrine HCl,pseudoephedrine (INN)
20001892,Sulfadiazine Tab 500 mg [Sulfadiazine],Sulfadiazine,Sulfadiazine,"sulfadiazine (INN), ซัลฟาไดอาซีน (RDU)"
20001894,Fenofibrate Tab 145 mg [Supralip NT],fenofibrate (nanoparticles),Supralip NT,fenofibrate (INN)
20001896,Buserelin Nasal Spray 150 mcg [Suprefact E],Buserelin,Suprefact E,buserelin (INN)
20001897,Beractant Intratracheal 200 mg/8 mL [Survanta],Beractant,Survanta,
20001899,Sodium phosphate Oral Soln 90 mL [Swiff],Sodium phosphate,Swiff,
20001900,Budesonide+Formoterol Turbuhaler 60 D [Symbicort 160/4.5],Formoterol and Budesonide,Symbicort Turbuhaler,
20001901,Budesonide+Formoterol Turbuhaler 60 D [Symbicort 80/4.5],Formoterol and Budesonide,Symbicort Turbuhaler,
20001902,Naproxen Tab 275 mg [Synflex],Naproxen,Synflex,"naproxen (INN), นาโพรเซน (RDU)"
20001905,Oseltamivir Cap 75 mg [Tamiflu],Oseltamivir,Tamiflu,oseltamivir (INN)
20001906,Flecainide Tab 100 mg [Tambocor],Flecainide,Tambocor,flecainide (INN)
20001907,Ginkgo biloba Tab 40 mg [Tanakan],Ginkgo biloba,Tanakan,
20001908,Imidapril Tab 10 mg [Tanatril],Imidapril,Tanatril,"imidapril (INN), อิมิดาพริล (RDU)"
20001909,Imidapril Tab  5 mg [Tanatril],Imidapril,Tanatril,"imidapril (INN), อิมิดาพริล (RDU)"
20001910,Methimazole Tab 5 mg [Tapazole],Methimazole (Thiamazole),Tapazole,"thiamazole (INN), methimazole (BAN, USAN)"
20001913,Ofloxacin Ear Drop 3 mg/mL 5 mL [Tarivid Otic],Ofloxacin,Tarivid,"ofloxacin (INN), โอฟล็อกซาซิน (RDU)"
20001914,Piperacillin+Tazobactam Inj 4.5 g [Tazocin],Piperacillin and Tazobactam,Tazocin,
20001915,"Hypromellose,comb ED 15 mL [Tears Naturale II]","Dextran 70, Hypromellose",Tears Naturale II,
20001916,"Hypromellose,comb ED 0.8 mL (32 piece) [Tears Naturale Free]","Dextran 70, Hypromellose (w/o preserv)",Tears Naturale Free,
20001917,Carbamazepine Syrup 2% 250 mL [Tegretol],Carbamazepine,Tegretol,carbamazepine (INN)
20001918,Carbamazepine Tab 200 mg [Tegretol],Carbamazepine,Tegretol,carbamazepine (INN)
20001919,Carbamazepine CR Tab 200 mg [Tegretol CR],Carbamazepine,Tegretol CR,carbamazepine (INN)
20001920,Carbamazepine CR Tab 400 mg [Tegretol CR],Carbamazepine,Tegretol CR,carbamazepine (INN)
20001923,Fexofenadine Tab  60 mg [Telfast],Fexofenadine,Telfast,"fexofenadine (INN), เฟกโซเฟนาดีน (RDU)"
20001924,Paracetamol Syrup 120 mg/5 mL 60 mL [Tempra],Paracetamol (Acetaminophen),Tempra,"paracetamol (INN), acetaminophen (USAN), พาราเซตามอล (RDU)"
20001934,Dextromethorphan+Guaifenesin+Terpin Tab [Terco-D],"Dextromethorphan, Guaifenesin and Terpin",Terco-D,
20001935,"Oxytetracycline,comb Eye Oint 1% 3.5 g [Terramycin]",Oxytetracycline and Polymyxin B,Terramycin,
20001936,Testosterone Inj 250 mg [Testoviron Depot],Testosterone,Testoviron Depot,testosterone (INN)
20001943,Tetracaine Eye Drop 0.5% 15 mL [Tetracaine],Tetracaine (Amethocaine),Tetracaine,"tetracaine (INN), amethocaine (BAN)"
20001946,"Antithymocyte Ig,rabbit Inj  25 mg/5 mL [Thymoglobuline]",Anti-thymocyte globulin (rabbit),Thymoglobuline,
20001947,Thyroid extract Tab 60 mg [Thyroid-S],Thyroid extr,Thyroid-S,
20001948,Levothyroxine Tab 100 mcg [Thyrosit],Levothyroxine sodium,Thyrosit,"levothyroxine sodium (INN), thyroxine (BAN)"
20001949,Levothyroxine Tab  50 mcg [Euthyrox],Levothyroxine sodium,Euthyrox,"levothyroxine sodium (INN), thyroxine (BAN)"
20001952,Thioridazine Tab 100 mg [Tidazine],Thioridazine,Tidazine,thioridazine (INN)
20001953,Thioridazine Tab  10 mg [Tidazine],Thioridazine,Tidazine,thioridazine (INN)
20001954,Thioridazine Tab  25 mg [Tidazine],Thioridazine,Tidazine,thioridazine (INN)
20001955,Thioridazine Tab  50 mg [Tidazine],Thioridazine,Tidazine,thioridazine (INN)
20001956,Imipenem+Cilastatin Inj 500 mg [Tienam],Imipenem and Cilastatin,Tienam,
20001957,Acitretin Cap 10 mg [Neotigason],Acitretin,Neotigason,acitretin (INN)
20001958,Acitretin Cap 25 mg [Neotigason],Acitretin,Neotigason,acitretin (INN)
20001960,Timolol Eye Drop 0.5% 5 mL [Timoptol],Timolol,Timoptol,timolol (INN)
20001963,Tobramycin+Dexa Eye Oint 3.5 g [To-bra-dex],Dexamethasone and Tobramycin,TobraDex,
20001965,Tobramycin Eye Oint 0.3% 3.5 g [Tobrex],Tobramycin,Tobrex,tobramycin (INN)
20001967,Tolperisone Tab 50 mg [Biocalm],Tolperisone,Biocalm,tolperisone (INN)
20001968,Mianserin Tab 10 mg [Tolvon],Mianserin,Tolvon,mianserin (INN)
20001969,Mianserin Tab 30 mg [Tolvon],Mianserin,Tolvon,mianserin (INN)
20001973,Topiramate Tab 100 mg [Topamax],Topiramate,Topamax,topiramate (INN)
20001975,Topiramate Tab  25 mg [Topamax],Topiramate,Topamax,topiramate (INN)
20001976,Topiramate Tab  50 mg [Topamax],Topiramate,Topamax,topiramate (INN)
20001977,Desoximetasone Cream 0.25% 15 g [Topicorte],Desoximetasone (Desoxymethasone),Topicorte,desoximetasone (INN)
20001979,Atracurium Inj 25 mg/2.5 mL [Tracrium],Atracurium,Tracrium,"atracurium besilate (INN), atracurium besylate (USAN)"
20001980,Atracurium Inj 50 mg/5 mL [Tracrium],Atracurium,Tracrium,"atracurium besilate (INN), atracurium besylate (USAN)"
20001982,Tranexamic acid Inj 250 mg/5 mL [Transamin],Tranexamic acid,Transamin,tranexamic acid (INN)
20001984,Tramadol Inj 50 mg/mL [Analab],Tramadol,Analab,tramadol (INN)
20001985,Tramadol Cap 50 mg [Tramal],Tramadol,Tramal,tramadol (INN)
20001986,Tramadol Cap 50 mg [Matradol],Tramadol,Matradol,tramadol (INN)
20001987,Tramadol Prolonged-release Tab 100 mg [Tramal Retard],Tramadol,Tramal Retard,tramadol (INN)
20001988,Tranexamic acid Cap 250 mg [Transamin],Tranexamic acid,Transamin,tranexamic acid (INN)
20001990,Travoprost Eye Drop 0.004% 2.5 mL [Travatan BAK free],Travoprost,Travatan,travoprost (INN)
20001992,Pentoxifylline SR Tab 400 mg [Trental],Pentoxifylline (Oxpentifylline),Trental,"pentoxifylline (INN, BAN, USAN), oxpentifylline"
20001993,Ramipril Tab 10 mg [Tritace],Ramipril,Tritace,"ramipril (INN), รามิพริล (RDU)"
20001994,Ramipril Tab  2.5 mg [Tritace],Ramipril,Tritace,"ramipril (INN), รามิพริล (RDU)"
20001995,Ramipril Tab  5 mg [Tritace],Ramipril,Tritace,"ramipril (INN), รามิพริล (RDU)"
20001996,Trifluoperazine Tab 5 mg [Triflazine],Trifluoperazine,Triflazine,trifluoperazine (INN)
20001997,Oxcarbazepine Tab 300 mg [Trileptal],Oxcarbazepine,Trileptal,"oxcarbazepine (INN, USAN)"
20001998,Oxcarbazepine Tab 600 mg [Trileptal],Oxcarbazepine,Trileptal,"oxcarbazepine (INN, USAN)"
20002000,Trimetazidine Tab 20 mg [Matenol],Trimetazidine,Matenol,trimetazidine (INN)
20002004,Piribedil SR Tab 50 mg [Trivastal Retard],Piribedil,Trivastal Retard,piribedil (INN)
20002011,Paracetamol Tab 500 mg [Tylenol],Paracetamol (Acetaminophen),Tylenol,"paracetamol (INN), acetaminophen (USAN), พาราเซตามอล (RDU)"
20002012,Sucralfate Susp 1 g/5 mL 240 mL [Ulcefate],Sucralfate,Ulcefate,sucralfate (INN)
20002013,Sucralfate Tab 1 g [Ulsanic],Sucralfate,Ulsanic,sucralfate (INN)
20002014,Sucralfate Tab  500 mg [Ulsanic],Sucralfate,Ulsanic,sucralfate (INN)
20002015,Iopromide Inj 370 mg I/mL 100 mL [Ultravist 370],Iopromide,Ultravist,iopromide (INN)
20002016,Iopromide Inj 370 mg I/mL  50 mL [Ultravist 370],Iopromide,Ultravist,iopromide (INN)
20002018,Paracetamol+Tramadol Tab [Ultracet],Tramadol and Paracetamol,Ultracet,พาราเซตามอล+ทรามาดอล (RDU)
20002021,Torasemide Tab 10 mg [Unat],Torasemide (Torsemide),Unat,"torasemide (INN), torsemide (USAN)"
20002022,Sodium phosphate Enema 133 mL [Unima],Sodium phosphate,UNI-ma,
20002023,Potassium sod.hyd.citrate Granules 2.4 g [Uralyt-U],Potassium sodium hydrogen citrate,Uralyt-U,
20002025,Flavoxate Tab 200 mg [Urispas],Flavoxate,Urispas,flavoxate (INN)
20002026,Mesna Inj 400 mg/4 mL [Uromitexan],Mesna,Uromitexan,mesna (INN)
20002032,Ursodeoxycholic acid Cap 250 mg [Ursofalk],Ursodeoxycholic acid,Ursofalk,ursodeoxycholic acid (INN)
20002033,Ursodeoxycholic acid Cap 250 mg [Ursolin],Ursodeoxycholic acid,Ursolin,ursodeoxycholic acid (INN)
20002034,Progesterone Cap 100 mg [Utrogestan],Progesterone,Utrogestan,progesterone (INN)
20002037,Valaciclovir Tab 500 mg [Valtrex],Valaciclovir,Valtrex,"valaciclovir (INN), valacyclovir (USAN)"
20002051,"Influenza, trivalent (PFS) Vaccine 0.5 mL [Vaxigrip] (รายการยาสำรอง)",Influenza (split virion),Vaxigrip,
20002053,Vitamin B1 Inj 100 mg/mL [Vitamin B1],Thiamine (Vitamin B1),Vitamin B1,"thiamine (INN), vitamin B1"
20002055,Vitamin B1 Tab 100 mg [Thiamine],Thiamine (Vitamin B1),Thiamine,"thiamine (INN), vitamin B1"
20002056,Vitamin B2 Tab 10 mg [Riboflavin],Riboflavin (Vitamin B2),Riboflavin,"riboflavin (INN), vitamin B2"
20002058,Vitamin B6 Tab  10 mg [Vitamin B6],Pyridoxine (Vitamin B6),Vitamin B6,"pyridoxine (INN), vitamin B6"
20002059,Vitamin B6 Tab 100 mg [Besix],Pyridoxine (Vitamin B6),Besix,"pyridoxine (INN), vitamin B6"
20002060,Vitamin C Inj 500 mg/2 mL [Vitamin C],Ascorbic acid (Vitamin C),Vitamin C,"ascorbic acid (INN), vitamin C"
20002061,Vitamin C Tab  500 mg [Mag-C],Ascorbic acid (Vitamin C),Mag-C,"ascorbic acid (INN), vitamin C"
20002063,"Vitamin D2 Cap 20,000 unit [Calciferol British Dispensary]",Ergocalciferol (Vitamin D2),Calciferol British Dispensary,"ergocalciferol (INN), vitamin D2"
20002067,Ferric Oxide Sucrose Inj 100 mg/5 mL [Venofer],Iron sucrose,Venofer,
20002070,Salbutamol Evohaler 100 mcg 200 D [Ventolin],Salbutamol (Albuterol),Ventolin Evohaler,"salbutamol (INN), albuterol (USAN)"
20002071,Salbutamol Nebule 2.5 mL [Ventolin],Salbutamol (Albuterol),Ventolin,"salbutamol (INN), albuterol (USAN)"
20002075,Rabies Vaccine 0.5 mL [Verorab],"Rabies (inactivated, whole virus)",Verorab,
20002078,Tretinoin Cap 10 mg [Vesanoid],Tretinoin,Vesanoid,tretinoin (INN)
20002080,Vitamin E Cap 100 IU [Natural Vitamin E],Tocopherol (Vitamin E),Natural Vitamin E,vitamin E
20002081,Vitamin E Cap 400 IU [Natural Vitamin E],Tocopherol (Vitamin E),Natural Vitamin E,vitamin E
20002082,Sildenafil Tab 100 mg [Viagra],Sildenafil,Viagra,sildenafil (INN)
20002083,Sildenafil Tab  50 mg [Viagra],Sildenafil,Viagra,sildenafil (INN)
20002089,Didanosine (ddI) EC Cap 250 mg [Videx EC],Didanosine,Videx EC,"didanosine (INN), ddI"
20002090,Didanosine (ddI) EC Cap 400 mg [Videx EC],Didanosine,Videx EC,"didanosine (INN), ddI"
20002091,Carbomer 0.2% Eye Gel 10 g [Vidisic],Carbomer,Vidisic,carbomer (INN)
20002095,Co-trimoxazole Inj 80/400 mg 5 mL [Bacin],Sulfamethoxazole and Trimethoprim,Bacin,"BACTRIM, co-trimoxazole, ซัลฟาเมท็อกซาโซล+ไตรเมโทพริม (RDU)"
20002096,Anti-Snake Venom Russel Viper Inj [งูแมวเซา],Snake venom antiserum,Russell Viper Antivenin,
20002099,Verteporfin Inj 15 mg [Visudyne],Verteporfin,Visudyne,verteporfin (INN)
20002100,Hyaluronic acid EyeDrop 0.18% 0.3 mL(20) [Vislube],Hyaluronic acid,Vislube,
20002101,"Vitamins,Fat soluble Inj 10 mL [Vitalipid N Adult]",Vitamins (Fat soluble),Vitalipid N,
20002102,"Vitamins,Fat soluble Inj 10 mL [Vitalipid N Infant]",Vitamins (Fat soluble),Vitalipid N,
20002103,Kabiven Peripheral (1000 Kcal) 1440 mL,Nutrition for parenteral (Standard),Kabiven,
20002104,Multivitamins+Minerals Cap [Vitacap],Multivitamins and Minerals,Vitacap,
20002106,Cromolyn Eye Drop 2% 10 mL [Vividrin],Cromoglicic acid,Vividrin,cromoglicic acid (INN)
20002107,Vitamin K1 Inj 10 mg/mL [Vitamin K1],Phytomenadione (Vitamin K1),Vitamin K1,"phytomenadione (INN), phytonadione (USAN), vitamin K1"
20002109,Diclofenac Inj 75 mg/3 mL [Voltaren],Diclofenac,Voltaren,"diclofenac (INN, USAN), ไดโคลฟีแนค (RDU)"
20002110,Diclofenac EC Tab 25 mg [Voltaren],Diclofenac,Voltaren,"diclofenac (INN, USAN), ไดโคลฟีแนค (RDU)"
20002112,Diclofenac SR Tab 75 mg [Voltaren SR],Diclofenac,Voltaren SR,"diclofenac (INN, USAN), ไดโคลฟีแนค (RDU)"
20002133,Iobitridol Inj 350 mg I/mL  50 mL [Xenetix 350],Iobitridol,Xenetix,iobitridol (INN)
20002134,Orlistat Cap 120 mg [Xenical],Orlistat,Xenical,orlistat (INN)
20002137,Lidocaine Gel 2% 30 g [Xylocaine Jelly],Lidocaine (Lignocaine),Xylocaine Jelly,lidocaine (INN)
20002138,Ethinylestradiol+Drospirenone Tab (21) [Yasmin],Drospirenone and Ethinylestradiol,Yasmin,
20002140,Dapsone (DDS) Tab 100 mg [Dopsan - FREE],Dapsone,Dopsan,dapsone (INN)
20002141,Clofazimine Cap  50 mg [Lamprene - FREE],Clofazimine,Lamprene,clofazimine (INN)
20002142,Rifampicin Tab 600 mg [Rifamcin - FREE],Rifampicin,Rifamcin,"rifampicin (INN), rifampin (USAN)"
20002144,Ketotifen Eye Drop 0.025% 5 mL [Zaditen],Ketotifen,Zaditen,ketotifen (INN)
20002146,Sertaconazole Cream 2% 20 g [Zalain],Sertaconazole,Zalain,sertaconazole (INN)
20002149,Multivitamins+Zinc Tab [Z-Bec],Multivitamins and Minerals,Z-Bec,
20002150,Albendazole Susp 200 mg/5 mL 10 mL [Zeben],Albendazole,Zeben,albendazole (INN)
20002151,Lamivudine Tab 100 mg [Zeffix],Lamivudine,Zeffix,"lamivudine (INN), 3TC"
